Student_ID,Age,Gender,Study_Hours_Per_Day,Attendance_Percentage,Assignments_Completed,Previous_Exam_Score,Internet_Usage_Hours,Sleep_Hours,Extra_Curricular,Family_Income,Teacher_Rating,Performance_Level
12428,19,Male,9.3,63.0,6,92.4,11.2,5.1,Yes,Medium,2.5,High
12429,17,Male,3.7,99.3,4,47.2,9.5,7.0,No,Low,3.4,Medium
12430,19,Female,6.6,76.1,12,64.9,10.9,6.2,Yes,Low,1.5,High
12431,18,Female,7.0,50.9,14,44.6,7.6,7.7,No,Medium,4.7,High
12432,24,Male,7.4,64.1,8,33.3,4.7,9.6,Yes,Medium,1.4,Medium
12433,22,Female,7.1,97.0,16,65.9,5.8,6.5,No,High,2.2,Excellent
12434,18,Male,5.8,65.0,3,60.5,10.1,6.9,Yes,Medium,3.6,Medium
12435,23,Male,9.6,68.0,13,80.9,3.2,9.2,No,Medium,3.0,Excellent
12436,24,Female,5.4,52.2,9,90.0,2.7,7.8,Yes,Medium,3.2,High
12437,22,Female,1.6,62.7,4,39.9,2.1,4.3,Yes,Medium,1.2,Low
12438,21,Female,1.3,63.0,11,42.0,2.1,4.2,Yes,Medium,2.7,Medium
12439,19,Female,0.7,85.8,12,96.5,6.4,9.6,No,High,1.9,Medium
12440,20,Female,4.6,75.3,3,59.3,9.1,5.2,Yes,High,2.0,Medium
12441,23,Female,3.1,58.1,12,96.7,10.8,9.5,Yes,High,3.2,High
12442,18,Female,9.0,89.8,4,53.7,7.2,6.6,No,Medium,4.1,High
12443,17,Female,8.7,80.6,0,54.3,6.5,6.7,No,Medium,1.0,High
12444,18,Male,8.5,63.4,3,79.5,5.3,10.0,No,Low,2.5,High
12445,22,Male,8.7,61.2,0,36.8,4.3,7.1,Yes,High,3.9,High
12446,23,Female,3.3,96.2,17,58.9,1.4,9.8,No,High,1.9,High
12447,16,Female,4.5,81.9,12,56.6,9.0,7.8,No,Medium,4.3,High
12448,22,Male,3.5,90.4,20,32.5,1.8,8.6,Yes,Medium,1.5,High
12449,24,Male,1.3,61.3,14,51.9,9.3,4.4,No,Low,3.9,Medium
12450,18,Male,9.3,79.4,8,57.9,8.9,4.1,Yes,Low,3.5,High
12451,18,Male,6.4,52.7,8,34.1,11.9,8.3,No,Medium,3.3,Medium
12452,23,Female,1.8,79.7,9,31.4,1.2,7.0,Yes,Medium,2.4,Medium
12453,19,Male,2.5,60.2,20,72.0,3.7,8.8,Yes,Medium,2.7,High
12454,23,Male,4.8,83.5,2,44.4,1.9,5.1,No,High,3.9,Medium
12455,20,Male,1.0,96.6,3,55.4,11.3,8.9,No,Low,4.3,Medium
12456,18,Male,3.1,72.9,4,35.6,6.7,8.0,Yes,Medium,1.2,Low
12457,19,Female,7.2,65.3,11,37.1,11.5,5.5,Yes,Medium,3.1,Medium
12458,19,Male,9.2,56.2,5,40.8,2.7,9.5,Yes,Low,3.3,High
12459,23,Female,9.3,83.5,5,32.1,4.6,9.8,Yes,Low,2.9,High
12460,21,Female,5.4,79.2,7,83.4,8.0,6.8,No,High,1.4,High
12461,22,Female,3.5,77.2,18,93.4,4.0,6.7,No,Medium,4.6,Excellent
12462,24,Female,9.2,96.8,19,66.5,11.1,7.4,Yes,High,3.5,Excellent
12463,21,Female,8.0,98.9,19,87.2,5.8,8.3,No,Medium,1.0,Excellent
12464,18,Male,6.1,85.8,10,39.5,7.8,8.2,No,Low,4.1,High
12465,18,Female,8.4,59.8,10,61.4,4.9,7.2,Yes,Low,1.0,High
12466,18,Male,4.9,97.3,14,40.0,3.3,9.5,No,Medium,1.4,High
12467,17,Male,1.6,67.2,20,99.7,9.8,5.0,No,Medium,3.2,High
12468,16,Female,9.4,54.0,3,34.1,9.7,5.2,No,Medium,2.4,Medium
12469,16,Female,5.6,62.1,12,61.1,10.0,8.3,Yes,Low,1.8,Medium
12470,19,Male,7.1,91.5,9,37.9,4.6,8.4,No,Low,4.0,High
12471,18,Female,4.2,60.2,13,34.8,10.4,6.4,Yes,Medium,2.5,Medium
12472,20,Female,1.8,69.8,4,81.4,4.5,5.8,No,Low,4.3,Medium
12473,24,Female,3.1,63.7,16,35.6,5.0,4.3,Yes,Medium,4.4,Medium
12474,23,Male,0.9,52.4,19,31.7,4.3,6.3,No,Low,2.4,Medium
12475,24,Male,1.3,78.1,6,96.5,5.7,5.5,Yes,Medium,4.3,Medium
12476,20,Female,2.4,81.4,14,42.9,1.3,9.0,No,High,1.8,Medium
12477,23,Female,5.8,89.6,18,89.1,3.8,6.9,No,Medium,4.7,Excellent
12478,19,Female,9.9,70.7,15,96.7,3.8,7.4,No,Medium,3.0,Excellent
12479,20,Male,8.5,57.1,6,82.6,10.4,8.5,Yes,Low,1.3,High
12480,18,Female,1.3,82.6,4,37.3,8.6,5.8,Yes,Low,3.0,Low
12481,20,Female,8.5,94.5,16,41.9,3.9,9.3,Yes,Medium,3.0,Excellent
12482,18,Female,5.6,56.0,3,42.5,5.0,6.4,No,Medium,1.7,Medium
12483,20,Female,6.8,59.1,15,75.8,11.6,4.6,Yes,Low,4.6,High
12484,20,Male,1.7,66.5,18,42.6,7.6,9.1,No,Medium,3.3,Medium
12485,21,Female,4.3,82.5,3,32.1,8.7,9.5,No,Medium,3.1,Medium
12486,24,Female,8.9,76.2,5,62.1,11.7,5.3,Yes,Low,4.7,High
12487,16,Male,4.5,85.6,13,71.2,8.3,7.9,Yes,High,1.7,High
12488,21,Female,1.7,51.6,19,62.2,5.4,8.1,Yes,High,2.4,Medium
12489,16,Female,3.5,90.5,12,64.2,5.2,5.5,No,Medium,4.7,High
12490,21,Male,2.6,99.4,13,62.0,2.2,6.6,No,High,1.3,High
12491,17,Female,7.0,52.3,6,48.6,2.1,6.4,No,Medium,4.4,High
12492,23,Male,9.2,74.8,2,96.9,5.2,7.8,Yes,Low,2.1,Excellent
12493,18,Female,7.5,87.0,2,88.7,5.6,6.9,Yes,Low,2.6,High
12494,21,Female,8.5,73.8,17,52.6,8.2,8.1,No,Medium,3.3,Excellent
12495,21,Female,8.2,79.6,15,32.8,6.1,4.5,No,Low,1.8,High
12496,19,Male,0.6,96.0,0,90.1,9.0,5.7,Yes,Low,2.4,Medium
12497,20,Female,1.7,77.0,13,82.0,2.1,4.3,Yes,High,3.4,High
12498,17,Male,4.5,61.8,17,35.7,4.5,7.3,Yes,Medium,4.6,High
12499,23,Male,1.6,86.9,19,78.9,10.9,6.5,No,Medium,2.0,Medium
12500,22,Male,7.5,68.8,15,61.7,1.5,9.8,Yes,High,2.9,Excellent
12501,21,Male,1.2,64.3,18,39.1,8.2,5.8,Yes,Low,1.9,Medium
12502,22,Male,4.5,62.4,1,80.7,7.1,5.7,No,Medium,3.0,Medium
12503,16,Male,4.2,54.0,8,54.9,1.7,6.1,No,Medium,2.5,Medium
12504,20,Female,5.7,96.6,12,93.7,2.4,6.9,Yes,Low,4.7,Excellent
12505,22,Female,6.5,78.2,17,33.0,4.2,7.7,Yes,Medium,3.4,High
12506,16,Female,9.5,97.8,19,95.6,2.1,6.1,No,High,3.1,Excellent
12507,17,Female,3.1,93.1,1,36.2,5.1,8.0,No,High,2.8,Medium
12508,24,Male,6.8,51.5,6,32.5,8.4,8.3,No,Medium,1.3,Medium
12509,18,Female,0.8,62.4,12,70.7,9.1,8.5,Yes,Medium,3.1,Medium
12510,21,Female,0.5,65.8,7,72.7,5.0,9.1,No,Low,1.7,Medium
12511,22,Male,0.7,74.5,2,43.8,10.7,4.9,No,High,2.3,Low
12512,24,Female,4.8,85.8,13,91.3,10.6,8.5,Yes,Medium,2.3,High
12513,20,Male,5.8,84.0,7,86.1,2.6,5.8,Yes,High,4.9,Excellent
12514,19,Female,0.6,99.4,0,49.8,8.4,8.4,Yes,High,2.6,Low
12515,17,Female,4.3,96.2,10,61.0,3.9,4.2,Yes,High,4.8,High
12516,18,Male,0.9,59.3,0,84.8,7.5,5.3,No,Low,2.0,Low
12517,20,Female,6.7,93.0,10,88.3,5.1,6.9,Yes,Medium,4.1,Excellent
12518,17,Female,6.5,92.1,5,85.7,7.3,7.6,No,Medium,1.1,High
12519,19,Female,7.9,78.7,10,48.8,7.9,9.7,No,Low,1.3,High
12520,16,Female,5.7,66.9,17,83.6,2.7,5.5,No,Low,4.8,Excellent
12521,19,Male,6.4,60.4,8,74.3,6.5,7.2,No,Low,2.8,High
12522,22,Female,3.2,60.6,12,66.8,2.8,7.0,No,Medium,2.6,Medium
12523,18,Male,1.3,66.9,9,97.5,3.0,8.2,No,Medium,3.1,Medium
12524,23,Male,7.5,75.2,9,71.9,9.2,5.5,No,Medium,1.9,High
12525,21,Female,6.3,79.2,2,90.8,11.1,9.6,No,Low,4.0,High
12526,21,Male,9.4,66.3,3,82.7,5.9,10.0,No,Medium,2.2,High
12527,16,Female,9.9,67.8,9,33.2,9.3,9.3,Yes,Medium,4.5,High
12528,20,Male,8.5,50.7,20,48.7,7.3,8.2,No,Medium,3.3,High
12529,18,Male,9.9,50.1,18,72.6,10.6,8.0,Yes,High,3.7,Excellent
12530,16,Male,6.7,95.4,17,60.7,11.2,8.5,No,Medium,3.1,High
12531,23,Male,1.4,50.7,6,96.9,10.2,7.4,No,Medium,1.9,Medium
12532,22,Female,1.4,51.7,20,70.9,11.2,5.4,No,Low,2.7,Medium
12533,22,Female,8.2,60.3,1,95.0,3.7,9.3,No,Medium,3.6,High
12534,19,Female,2.8,87.2,8,44.4,4.2,7.9,Yes,Medium,2.1,Medium
12535,21,Female,1.1,83.9,7,92.8,7.5,4.5,No,Medium,4.6,Medium
12536,24,Male,5.0,82.4,20,67.6,9.8,7.0,Yes,Medium,1.9,High
12537,18,Female,3.5,78.7,2,45.0,1.9,6.7,Yes,Medium,2.4,Medium
12538,24,Female,6.1,60.1,11,57.3,4.5,4.6,Yes,High,1.1,High
12539,19,Female,6.2,69.9,9,97.8,4.6,6.2,No,Low,4.0,Excellent
12540,20,Male,7.0,73.9,13,97.2,10.6,5.2,No,Low,3.8,Excellent
12541,22,Male,6.0,79.1,0,31.5,9.2,4.3,Yes,Low,2.6,Medium
12542,21,Male,4.1,59.9,18,51.5,8.2,4.1,Yes,Medium,2.5,Medium
12543,23,Male,0.7,86.5,13,93.0,3.0,5.7,Yes,High,1.3,High
12544,23,Male,9.1,65.4,19,32.3,6.8,4.6,No,Low,2.1,High
12545,23,Female,3.6,83.0,5,97.0,1.1,9.1,Yes,High,4.2,High
12546,18,Male,5.3,75.7,15,57.2,3.3,9.9,No,Medium,1.6,High
12547,21,Female,5.8,79.6,3,38.0,9.8,6.8,No,Low,1.8,Medium
12548,22,Male,3.5,70.7,8,51.1,8.2,7.5,Yes,Low,1.1,Medium
12549,24,Male,3.4,72.3,7,86.6,7.0,9.7,No,Medium,3.6,High
12550,19,Male,3.0,93.4,5,99.9,10.3,8.5,No,Low,1.6,Medium
12551,20,Male,2.8,73.8,9,39.4,5.9,7.1,Yes,High,2.3,Medium
12552,23,Male,0.8,89.7,6,74.6,4.1,6.6,No,High,3.1,Medium
12553,16,Male,9.6,69.8,10,94.8,10.2,8.5,No,High,2.3,Excellent
12554,21,Female,6.2,85.0,4,93.0,4.3,5.9,No,Low,2.7,High
12555,19,Male,1.5,61.6,13,56.8,10.4,8.5,No,Low,3.8,Medium
12556,20,Male,6.1,95.9,8,90.6,8.3,4.4,Yes,Medium,1.6,High
12557,20,Female,2.7,98.4,19,43.4,7.9,7.1,Yes,Low,3.2,High
12558,17,Male,3.5,95.1,19,74.2,1.9,5.1,Yes,Medium,1.5,High
12559,23,Male,8.1,67.3,19,71.9,6.3,8.4,Yes,Low,1.7,Excellent
12560,17,Female,8.9,63.8,19,84.8,5.1,9.8,No,Low,2.7,Excellent
12561,19,Female,7.1,59.1,5,46.0,11.2,7.9,Yes,Medium,1.2,Medium
12562,20,Male,9.4,93.6,6,74.0,1.1,8.3,Yes,High,2.7,Excellent
12563,16,Male,9.1,55.9,3,72.7,7.6,5.0,Yes,High,1.7,High
12564,21,Male,5.7,82.1,16,35.9,5.5,7.3,Yes,Medium,3.1,High
12565,17,Male,9.1,66.6,3,53.1,9.9,8.7,No,Medium,4.8,High
12566,20,Male,5.7,59.4,19,44.5,10.2,9.1,No,Medium,2.3,High
12567,21,Male,1.5,59.2,13,100.0,6.1,9.9,Yes,Low,2.8,Medium
12568,23,Female,8.4,93.5,17,99.3,2.8,8.5,No,Low,3.5,Excellent
12569,24,Female,1.7,93.0,7,47.7,3.2,7.4,Yes,Medium,3.5,Medium
12570,21,Female,3.5,63.6,4,86.6,9.0,8.9,No,Medium,2.9,Medium
12571,20,Female,4.1,51.7,13,87.2,10.1,5.5,No,Medium,1.8,Medium
12572,19,Male,8.2,93.5,8,95.5,5.0,9.2,No,Medium,3.3,Excellent
12573,17,Female,1.3,52.9,20,39.0,5.0,8.7,No,Medium,3.1,Medium
12574,17,Male,4.7,54.2,19,76.7,2.8,5.0,No,Medium,2.4,High
12575,22,Male,4.6,91.1,2,44.4,8.2,9.1,Yes,High,1.7,Medium
12576,20,Female,6.0,90.9,16,76.0,2.3,9.0,No,High,1.9,Excellent
12577,22,Male,3.9,60.1,17,91.1,8.7,9.5,Yes,Medium,1.7,High
12578,16,Female,6.0,51.9,3,35.7,7.6,9.4,Yes,Medium,3.9,Medium
12579,16,Female,9.9,53.1,8,74.6,9.9,6.0,No,High,4.6,High
12580,20,Female,1.2,72.7,10,67.6,7.6,7.1,No,Medium,3.0,Medium
12581,17,Female,8.8,70.9,8,42.3,3.3,8.8,No,Medium,4.3,High
12582,23,Female,3.4,59.1,5,46.6,7.4,8.6,No,High,3.2,Medium
12583,18,Male,4.9,95.5,17,66.4,11.0,8.8,Yes,Low,2.4,High
12584,16,Female,7.5,77.6,0,90.2,9.7,5.4,No,Low,1.6,High
12585,17,Male,9.1,90.4,3,77.3,2.9,8.8,Yes,High,4.9,Excellent
12586,22,Male,0.6,55.2,5,31.9,2.0,4.6,Yes,High,4.8,Low
12587,21,Male,6.8,98.7,17,38.8,11.5,6.9,Yes,Low,1.6,High
12588,23,Male,1.2,90.5,16,91.8,9.2,4.3,No,Low,4.0,High
12589,22,Female,5.5,64.4,15,75.7,10.1,6.7,No,High,4.3,High
12590,23,Male,7.6,51.0,20,31.3,10.9,5.5,Yes,Low,4.3,High
12591,18,Female,2.1,58.2,17,71.7,6.1,7.1,No,Medium,3.6,Medium
12592,21,Male,7.8,70.9,11,41.8,10.6,8.3,No,Low,3.7,High
12593,22,Female,3.4,50.1,19,94.4,2.4,4.2,No,Medium,2.2,High
12594,16,Female,6.3,52.0,8,38.6,4.7,5.6,Yes,Medium,4.0,Medium
12595,16,Female,6.8,54.9,17,35.4,4.8,4.9,Yes,Medium,2.6,High
12596,22,Female,6.7,90.5,4,75.1,1.4,5.1,Yes,Medium,4.1,High
12597,18,Female,0.7,77.3,2,85.5,3.1,7.5,Yes,High,3.3,Medium
12598,18,Male,1.9,59.5,1,49.2,9.0,4.4,No,Medium,3.0,Low
12599,20,Male,8.6,63.2,9,51.1,6.1,8.2,No,Medium,3.3,High
12600,21,Male,9.4,82.1,5,55.0,7.6,5.4,Yes,Medium,4.5,High
12601,17,Male,5.9,65.9,12,83.6,7.8,9.8,Yes,High,1.6,High
12602,18,Female,6.2,84.1,4,48.3,3.3,9.6,No,Low,4.6,High
12603,21,Male,7.7,88.9,6,36.2,11.2,8.4,Yes,Low,3.1,High
12604,18,Male,4.4,65.3,18,51.6,2.5,8.7,Yes,Medium,2.8,High
12605,20,Male,3.6,68.3,5,97.6,1.0,8.3,Yes,High,2.6,High
12606,24,Male,7.8,52.5,13,60.4,3.9,8.4,Yes,High,4.1,High
12607,18,Male,0.8,91.0,6,69.2,6.6,5.1,No,High,1.3,Medium
12608,21,Female,8.9,80.3,16,83.4,2.8,9.6,No,Low,3.6,Excellent
12609,20,Female,4.7,94.4,3,69.1,9.5,8.8,No,Medium,4.8,High
12610,20,Male,5.3,59.4,12,76.0,3.3,7.4,No,Medium,3.4,High
12611,21,Female,6.5,98.0,6,91.6,11.5,5.0,No,High,2.5,High
12612,21,Male,3.1,85.3,9,56.1,8.8,8.7,No,Medium,4.4,Medium
12613,16,Female,6.2,59.8,1,37.8,10.4,9.5,Yes,High,1.3,Low
12614,24,Female,7.1,73.1,7,36.6,7.0,6.8,No,Low,4.3,High
12615,20,Male,1.6,84.9,6,84.8,7.1,4.5,Yes,Medium,4.0,Medium
12616,16,Female,5.4,50.8,17,75.8,11.7,9.8,Yes,Medium,1.1,High
12617,23,Male,3.6,89.0,8,69.7,2.3,5.0,Yes,High,2.3,High
12618,22,Male,5.8,97.4,17,95.1,7.4,8.8,No,Low,3.6,Excellent
12619,22,Female,0.7,54.1,4,73.9,1.7,9.9,No,Medium,1.4,Low
12620,20,Female,7.6,94.9,14,33.3,11.9,5.8,Yes,Medium,2.0,High
12621,16,Female,2.1,73.2,0,62.8,7.9,4.6,No,Low,3.5,Medium
12622,24,Female,7.0,75.8,15,45.0,1.9,8.9,Yes,Medium,1.7,High
12623,24,Male,7.8,92.0,12,73.5,4.1,4.4,Yes,Medium,1.3,Excellent
12624,23,Male,7.6,79.5,15,43.1,10.8,7.2,Yes,Low,4.5,High
12625,20,Male,8.3,67.6,1,75.1,1.9,8.4,No,High,2.3,High
12626,18,Male,3.4,86.6,16,91.8,4.0,7.8,No,High,1.4,High
12627,23,Male,9.7,56.9,3,35.4,6.6,7.4,Yes,Low,1.8,Medium
12628,16,Male,0.7,83.3,8,48.1,11.8,5.5,Yes,Low,1.3,Low
12629,18,Female,5.1,88.7,19,77.1,3.3,5.9,Yes,Medium,4.9,Excellent
12630,22,Male,3.1,66.7,9,79.8,9.7,6.2,Yes,Medium,1.6,Medium
12631,19,Male,7.5,98.5,16,71.1,4.8,7.9,No,Medium,2.7,Excellent
12632,22,Female,8.1,82.0,4,39.7,1.1,8.1,No,Low,1.2,High
12633,20,Female,8.3,54.8,5,47.0,9.6,5.1,Yes,Low,2.2,Medium
12634,21,Male,3.3,98.3,16,93.5,6.4,4.1,No,High,4.9,Excellent
12635,22,Male,3.1,87.2,7,87.3,6.3,4.4,No,Medium,1.8,High
12636,22,Female,6.9,84.8,16,96.5,8.4,8.1,Yes,Low,2.4,Excellent
12637,22,Male,9.3,62.7,8,58.6,8.2,4.6,No,High,3.6,High
12638,22,Female,2.9,73.7,18,60.8,8.2,5.9,Yes,Low,3.6,High
12639,22,Female,9.2,95.1,4,48.1,4.6,7.3,No,Medium,3.7,High
12640,18,Female,6.1,65.4,0,66.7,7.4,7.3,No,Medium,3.2,Medium
12641,18,Male,7.5,71.2,16,88.1,10.7,7.2,Yes,Medium,3.7,Excellent
12642,22,Male,4.7,62.8,17,47.3,10.8,9.5,No,Medium,4.0,Medium
12643,17,Female,8.2,60.8,5,39.8,5.5,6.7,No,Low,2.1,Medium
12644,17,Female,9.7,52.2,13,82.5,3.6,5.0,No,Medium,2.3,Excellent
12645,18,Male,2.1,86.8,20,78.5,1.8,4.3,Yes,Medium,1.2,High
12646,19,Male,4.2,54.5,0,88.0,10.4,7.1,No,High,1.1,Medium
12647,21,Male,8.7,76.6,16,82.6,2.8,7.6,No,Medium,4.6,Excellent
12648,23,Female,2.2,52.5,0,59.4,4.5,7.5,Yes,Medium,4.2,Medium
12649,22,Female,4.4,99.2,11,41.0,9.9,5.2,No,Low,2.7,Medium
12650,19,Female,2.1,85.5,2,80.0,9.6,4.3,No,Medium,2.3,Medium
12651,17,Male,6.7,81.5,12,91.5,5.8,9.3,Yes,Low,1.1,High
12652,17,Female,2.8,59.3,3,40.7,8.6,6.7,Yes,High,1.6,Low
12653,19,Female,4.1,76.4,8,66.3,3.6,4.6,Yes,Low,2.0,Medium
12654,21,Female,5.2,75.2,15,53.0,11.2,8.0,No,High,3.5,High
12655,18,Male,3.3,67.9,13,66.4,11.5,7.9,Yes,Medium,2.3,Medium
12656,21,Female,7.0,57.8,4,32.2,11.4,7.7,No,High,4.5,Medium
12657,20,Female,1.6,68.4,19,54.7,7.9,5.4,Yes,Medium,1.0,Medium
12658,20,Male,8.9,80.5,14,63.9,1.8,9.1,No,Medium,4.5,Excellent
12659,17,Female,5.1,74.4,9,40.6,7.7,4.5,No,Low,1.2,Medium
12660,23,Male,5.9,78.5,11,58.5,5.6,4.7,Yes,Medium,3.1,High
12661,20,Male,6.4,78.6,5,42.3,5.3,6.3,Yes,Low,4.2,High
12662,17,Female,1.1,62.2,18,45.1,1.3,9.4,No,Medium,3.8,Medium
12663,22,Male,7.7,55.5,13,98.4,10.6,8.9,Yes,Low,4.8,Excellent
12664,24,Female,9.5,76.1,13,72.1,10.4,9.5,No,Low,2.8,Excellent
12665,24,Male,5.4,94.6,6,57.3,4.6,8.2,No,High,3.6,High
12666,16,Female,4.2,99.8,9,66.5,11.8,7.7,No,Medium,2.9,High
12667,22,Male,8.0,89.3,14,56.8,2.5,8.7,No,Low,3.5,Excellent
12668,24,Male,7.3,61.1,14,72.1,10.2,5.2,Yes,Medium,1.3,High
12669,21,Male,6.7,81.5,17,30.0,7.8,4.7,Yes,Low,3.9,High
12670,16,Female,9.7,61.9,8,46.5,6.3,9.6,Yes,Medium,4.0,High
12671,17,Female,6.0,78.8,15,99.2,11.6,9.0,No,High,2.9,High
12672,19,Female,2.9,74.0,1,37.9,7.4,6.5,Yes,Medium,2.0,Low
12673,19,Male,0.7,69.1,20,35.5,10.2,8.7,No,Medium,1.5,Low
12674,17,Male,4.8,82.1,14,64.5,3.6,7.1,No,Low,3.3,High
12675,23,Female,6.7,92.9,12,50.4,1.4,4.1,Yes,Medium,4.0,Excellent
12676,17,Female,2.1,66.9,0,67.4,3.3,4.1,Yes,Low,2.6,Medium
12677,18,Male,0.7,74.3,1,97.3,11.9,6.8,Yes,Low,4.9,Medium
12678,19,Male,9.1,72.8,15,38.8,7.2,7.5,No,Low,1.6,High
12679,24,Male,3.4,62.5,3,60.8,10.3,8.9,No,Medium,2.2,Medium
12680,16,Female,4.9,71.1,19,83.1,8.5,7.5,No,Medium,2.5,High
12681,23,Male,1.4,51.1,0,41.3,2.7,7.6,Yes,Medium,3.6,Low
12682,20,Female,4.1,75.9,5,79.8,2.3,10.0,No,Medium,1.1,Medium
12683,22,Male,4.5,86.0,15,58.0,6.3,4.0,Yes,Medium,3.2,High
12684,23,Female,9.1,68.4,15,73.5,11.4,6.1,Yes,High,3.6,Excellent
12685,20,Male,8.7,87.3,5,66.8,2.5,9.6,Yes,Medium,3.9,Excellent
12686,23,Male,2.3,87.5,14,61.5,6.5,6.3,No,Medium,2.5,Medium
12687,23,Female,5.8,99.2,6,63.5,9.4,5.4,No,High,4.6,High
12688,24,Male,7.4,77.3,6,40.3,1.9,6.6,No,Low,1.8,High
12689,17,Male,3.3,70.2,11,60.4,5.5,8.6,No,Low,3.3,Medium
12690,18,Male,4.2,82.0,0,82.7,6.9,8.6,No,Medium,2.9,Medium
12691,16,Female,9.9,81.3,1,92.8,2.2,6.0,Yes,Medium,4.9,Excellent
12692,19,Male,7.7,99.4,16,73.9,8.2,4.7,No,High,2.1,Excellent
12693,20,Female,4.7,85.4,16,87.9,9.1,9.8,No,Medium,2.5,High
12694,16,Male,5.6,65.3,7,65.5,8.0,5.4,No,Low,3.8,High
12695,23,Male,6.4,59.4,3,45.1,1.8,9.6,No,High,3.8,Medium
12696,17,Female,5.2,89.6,12,80.7,1.1,6.4,No,Medium,1.2,High
12697,16,Female,4.4,59.0,12,79.1,9.8,9.9,No,Medium,2.3,Medium
12698,17,Female,3.9,81.4,10,30.5,6.4,5.5,No,High,1.9,Medium
12699,20,Female,2.1,56.6,11,63.6,7.2,8.0,Yes,High,4.7,Medium
12700,24,Female,9.7,85.9,13,95.6,11.0,8.9,Yes,Medium,4.2,Excellent
12701,24,Female,1.4,89.1,20,98.9,7.2,6.4,Yes,Medium,4.6,High
12702,17,Male,6.2,99.5,0,62.0,3.8,4.9,Yes,Low,2.0,High
12703,17,Male,9.6,97.7,8,80.5,5.9,4.6,Yes,Medium,2.3,Excellent
12704,18,Male,4.1,85.7,2,31.2,6.3,5.4,No,Medium,2.3,Medium
12705,22,Male,2.9,63.9,6,48.8,8.5,4.3,No,Medium,4.3,Medium
12706,18,Female,9.6,52.2,14,80.5,4.9,9.2,No,Medium,5.0,Excellent
12707,16,Male,8.1,77.8,6,75.7,10.2,8.2,Yes,Medium,1.3,High
12708,21,Male,6.7,88.3,10,76.2,6.9,7.9,No,Low,1.8,High
12709,18,Male,6.3,50.5,15,78.8,7.0,8.2,No,Medium,4.0,High
12710,16,Female,3.9,76.2,11,60.1,9.4,7.8,Yes,Medium,2.1,Medium
12711,19,Female,6.6,94.1,19,95.7,1.9,4.2,No,Low,3.7,Excellent
12712,16,Male,7.4,81.9,7,55.6,10.8,7.5,No,Medium,2.1,High
12713,16,Female,0.8,84.2,12,93.1,3.1,6.5,Yes,High,3.0,High
12714,17,Male,1.6,73.7,1,34.2,4.7,4.9,Yes,Medium,2.7,Low
12715,23,Female,3.5,97.2,7,89.4,2.0,8.0,Yes,Medium,3.0,High
12716,17,Male,3.6,68.7,14,51.2,6.2,6.6,Yes,Low,2.6,Medium
12717,17,Female,9.1,69.0,11,76.2,4.7,5.5,No,Medium,2.2,Excellent
12718,23,Male,7.0,75.9,4,33.8,3.4,8.4,Yes,Medium,4.7,High
12719,21,Male,4.0,79.3,1,35.6,2.9,4.4,Yes,Medium,1.3,Medium
12720,19,Female,8.2,76.9,11,34.0,2.5,6.2,No,Low,3.8,High
12721,18,Female,3.6,90.9,5,63.9,1.7,5.7,Yes,Medium,4.3,High
12722,16,Female,9.9,91.7,7,59.1,3.4,4.7,Yes,Medium,4.2,Excellent
12723,18,Female,7.9,56.6,3,52.3,1.0,4.8,No,High,4.8,High
12724,24,Male,8.2,79.8,9,61.2,1.9,5.3,Yes,High,1.4,High
12725,20,Male,3.0,99.2,15,52.0,11.6,4.1,No,Medium,4.2,High
12726,21,Male,1.9,80.0,7,91.0,5.4,7.6,No,Low,2.1,Medium
12727,20,Male,4.2,84.4,15,69.4,11.1,7.1,No,Medium,3.3,High
12728,16,Male,3.7,93.1,6,51.7,5.4,9.1,No,Medium,5.0,High
12729,16,Male,7.8,93.3,11,61.8,9.6,8.8,No,Low,1.7,High
12730,19,Male,2.2,50.9,6,90.7,8.7,9.9,Yes,Medium,4.7,Medium
12731,18,Male,5.5,62.0,16,58.6,2.8,4.1,Yes,Low,4.5,High
12732,23,Female,6.5,93.1,14,59.9,6.1,7.0,No,Medium,4.1,Excellent
12733,22,Male,4.2,83.4,13,53.6,2.3,5.0,Yes,High,4.8,High
12734,22,Female,2.4,81.6,4,48.2,5.5,6.8,No,Medium,3.3,Medium
12735,23,Female,9.0,93.0,1,63.0,4.1,5.1,No,Low,2.7,High
12736,22,Female,1.8,90.3,4,81.6,7.8,4.4,Yes,Low,4.1,Medium
12737,17,Female,3.4,87.6,4,55.8,9.2,9.0,No,Medium,4.2,Medium
12738,19,Male,7.7,52.4,5,45.9,11.1,6.6,Yes,Low,1.1,Medium
12739,21,Female,6.3,89.1,13,76.2,1.5,8.1,No,Low,4.8,Excellent
12740,18,Male,7.4,60.0,5,86.6,9.2,4.7,Yes,Low,1.8,High
12741,18,Male,8.2,51.3,12,31.5,2.4,7.5,No,Medium,3.8,High
12742,21,Female,9.0,74.6,6,74.3,10.6,9.0,No,Low,2.3,High
12743,16,Male,3.4,97.1,17,93.1,8.1,9.3,Yes,Low,4.4,Excellent
12744,16,Male,5.0,94.3,3,36.2,10.9,5.8,Yes,Low,2.3,Medium
12745,20,Female,7.0,99.1,4,92.9,2.4,9.5,No,Medium,3.5,Excellent
12746,16,Female,8.1,62.3,14,38.2,6.3,6.9,Yes,Low,3.8,High
